Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2026-04-28 01:50:00+00:00,4696.7998046875,4699.7998046875,4695.7001953125,4699.2001953125,257
2026-04-28 01:51:00+00:00,4697.5,4698.2001953125,4696.60009765625,4696.60009765625,68
2026-04-28 01:52:00+00:00,4696.2001953125,4698.2001953125,4695.0,4697.89990234375,61
2026-04-28 01:53:00+00:00,4695.10009765625,4696.2001953125,4694.7001953125,4696.2001953125,63
2026-04-28 01:54:00+00:00,4695.0,4695.89990234375,4694.7998046875,4694.7998046875,23
2026-04-28 01:55:00+00:00,4694.0,4695.0,4693.2998046875,4694.7998046875,93
2026-04-28 01:56:00+00:00,4691.7998046875,4693.60009765625,4691.2998046875,4693.60009765625,155
2026-04-28 01:57:00+00:00,4687.39990234375,4691.60009765625,4687.2001953125,4691.39990234375,229
2026-04-28 01:58:00+00:00,4686.0,4687.7998046875,4681.39990234375,4687.39990234375,427
2026-04-28 01:59:00+00:00,4684.7001953125,4686.39990234375,4684.2998046875,4686.10009765625,104
2026-04-28 02:00:00+00:00,4681.10009765625,4684.60009765625,4680.2998046875,4684.60009765625,356
2026-04-28 02:01:00+00:00,4680.7001953125,4682.39990234375,4680.10009765625,4680.7998046875,149
2026-04-28 02:02:00+00:00,4682.39990234375,4683.10009765625,4679.89990234375,4680.2998046875,186
2026-04-28 02:03:00+00:00,4686.2001953125,4686.2001953125,4682.2998046875,4682.2998046875,188
2026-04-28 02:04:00+00:00,4686.89990234375,4687.5,4685.89990234375,4686.39990234375,107
2026-04-28 02:05:00+00:00,4690.0,4690.60009765625,4686.39990234375,4686.7001953125,173
2026-04-28 02:06:00+00:00,4690.0,4690.60009765625,4689.0,4690.2001953125,50
2026-04-28 02:07:00+00:00,4689.7998046875,4690.2001953125,4689.0,4690.10009765625,30
2026-04-28 02:08:00+00:00,4689.2001953125,4690.10009765625,4688.7998046875,4689.7998046875,41
2026-04-28 02:09:00+00:00,4689.10009765625,4689.10009765625,4687.2998046875,4688.5,51
2026-04-28 02:10:00+00:00,4689.0,4689.5,4688.60009765625,4689.2998046875,58
2026-04-28 02:11:00+00:00,4690.0,4690.7998046875,4688.7001953125,4689.2001953125,47
2026-04-28 02:12:00+00:00,4691.60009765625,4692.10009765625,4690.7998046875,4691.0,49
2026-04-28 02:13:00+00:00,4690.60009765625,4692.0,4690.39990234375,4691.7001953125,44
2026-04-28 02:14:00+00:00,4691.2001953125,4691.39990234375,4690.5,4690.7998046875,27
2026-04-28 02:15:00+00:00,4692.60009765625,4692.7001953125,4691.0,4691.5,45
2026-04-28 02:16:00+00:00,4693.2998046875,4693.60009765625,4692.0,4692.0,63
2026-04-28 02:17:00+00:00,4693.5,4694.0,4693.2001953125,4693.5,26
2026-04-28 02:18:00+00:00,4692.7001953125,4693.89990234375,4692.39990234375,4693.5,43
2026-04-28 02:19:00+00:00,4692.10009765625,4692.7998046875,4691.7001953125,4692.5,14
2026-04-28 02:20:00+00:00,4692.0,4692.60009765625,4691.60009765625,4692.5,16
2026-04-28 02:21:00+00:00,4692.7001953125,4693.60009765625,4692.0,4692.0,11
2026-04-28 02:22:00+00:00,4692.0,4693.5,4692.0,4692.39990234375,13
2026-04-28 02:23:00+00:00,4691.7001953125,4691.7001953125,4690.89990234375,4691.5,20
2026-04-28 02:24:00+00:00,4689.7001953125,4691.7998046875,4689.5,4691.7998046875,68
2026-04-28 02:25:00+00:00,4691.10009765625,4691.10009765625,4689.60009765625,4690.0,83
2026-04-28 02:26:00+00:00,4689.2998046875,4691.60009765625,4689.0,4691.2001953125,61
2026-04-28 02:27:00+00:00,4691.39990234375,4691.5,4689.10009765625,4689.10009765625,44
2026-04-28 02:28:00+00:00,4688.7001953125,4691.2998046875,4688.39990234375,4691.2998046875,50
2026-04-28 02:29:00+00:00,4689.7998046875,4690.5,4689.2001953125,4689.2001953125,71
2026-04-28 02:30:00+00:00,4686.89990234375,4689.10009765625,4685.7001953125,4689.10009765625,104
2026-04-28 02:31:00+00:00,4687.89990234375,4688.60009765625,4686.89990234375,4686.89990234375,45
2026-04-28 02:32:00+00:00,4687.7001953125,4688.10009765625,4686.2001953125,4687.39990234375,47
2026-04-28 02:33:00+00:00,4686.0,4688.7998046875,4685.7998046875,4688.2001953125,70
2026-04-28 02:34:00+00:00,4688.2998046875,4688.39990234375,4685.60009765625,4686.39990234375,62
2026-04-28 02:35:00+00:00,4687.60009765625,4687.60009765625,4686.5,4687.10009765625,12
2026-04-28 02:36:00+00:00,4686.89990234375,4688.0,4686.2001953125,4687.7001953125,46
2026-04-28 02:37:00+00:00,4687.39990234375,4687.39990234375,4687.2001953125,4687.2998046875,3
2026-04-28 02:38:00+00:00,4685.39990234375,4687.2001953125,4685.0,4687.2001953125,30
2026-04-28 02:39:00+00:00,4685.0,4686.5,4685.0,4685.39990234375,54
2026-04-28 02:40:00+00:00,4685.2998046875,4685.89990234375,4684.60009765625,4685.2001953125,64
2026-04-28 02:41:00+00:00,4685.2998046875,4686.10009765625,4685.0,4685.0,33
2026-04-28 02:42:00+00:00,4686.2998046875,4687.10009765625,4685.39990234375,4685.39990234375,44
2026-04-28 02:43:00+00:00,4687.10009765625,4687.2001953125,4686.2998046875,4686.2998046875,23
2026-04-28 02:44:00+00:00,4684.39990234375,4687.0,4683.7001953125,4686.7998046875,53
2026-04-28 02:45:00+00:00,4685.10009765625,4685.10009765625,4683.0,4684.60009765625,106
2026-04-28 02:46:00+00:00,4683.7998046875,4685.0,4683.2001953125,4685.0,62
2026-04-28 02:47:00+00:00,4682.5,4684.10009765625,4682.5,4683.89990234375,39
2026-04-28 02:48:00+00:00,4683.7998046875,4683.7998046875,4682.39990234375,4683.2001953125,25
2026-04-28 02:49:00+00:00,4684.0,4684.5,4683.10009765625,4683.10009765625,13
2026-04-28 02:50:00+00:00,4684.5,4684.5,4683.0,4683.7998046875,47
2026-04-28 02:51:00+00:00,4684.2998046875,4685.0,4683.10009765625,4684.7001953125,38
2026-04-28 02:52:00+00:00,4684.10009765625,4684.60009765625,4683.5,4684.0,29
2026-04-28 02:53:00+00:00,4682.2998046875,4684.10009765625,4682.2001953125,4684.10009765625,68
2026-04-28 02:54:00+00:00,4684.60009765625,4684.60009765625,4682.5,4682.89990234375,35
2026-04-28 02:55:00+00:00,4682.7998046875,4684.60009765625,4682.7998046875,4684.39990234375,30
2026-04-28 02:56:00+00:00,4680.60009765625,4683.39990234375,4680.5,4682.7001953125,73
2026-04-28 02:57:00+00:00,4682.10009765625,4682.10009765625,4680.10009765625,4680.39990234375,146
2026-04-28 02:58:00+00:00,4682.7001953125,4682.7001953125,4681.5,4682.5,43
2026-04-28 02:59:00+00:00,4683.0,4683.7998046875,4682.2998046875,4682.39990234375,37
2026-04-28 03:00:00+00:00,4684.5,4685.5,4682.5,4682.89990234375,62
2026-04-28 03:01:00+00:00,4682.2998046875,4684.39990234375,4682.2998046875,4684.2001953125,26
2026-04-28 03:02:00+00:00,4683.60009765625,4684.0,4682.5,4682.5,11
2026-04-28 03:03:00+00:00,4683.7998046875,4684.39990234375,4683.60009765625,4683.7998046875,12
2026-04-28 03:04:00+00:00,4685.0,4686.0,4683.10009765625,4683.10009765625,118
2026-04-28 03:05:00+00:00,4685.7001953125,4685.89990234375,4684.60009765625,4684.60009765625,28
2026-04-28 03:06:00+00:00,4685.7001953125,4686.10009765625,4685.0,4686.0,101
2026-04-28 03:07:00+00:00,4686.2998046875,4686.89990234375,4685.7001953125,4685.7001953125,26
2026-04-28 03:08:00+00:00,4686.39990234375,4687.0,4685.7998046875,4686.5,46
2026-04-28 03:09:00+00:00,4686.7001953125,4687.2001953125,4685.7998046875,4686.0,26
2026-04-28 03:10:00+00:00,4687.2998046875,4688.2001953125,4686.7998046875,4686.89990234375,63
2026-04-28 03:11:00+00:00,4687.39990234375,4687.7001953125,4687.2001953125,4687.5,11
2026-04-28 03:12:00+00:00,4687.39990234375,4687.7998046875,4686.7998046875,4687.39990234375,31
2026-04-28 03:13:00+00:00,4687.60009765625,4688.2998046875,4686.89990234375,4687.2998046875,21
2026-04-28 03:14:00+00:00,4686.7998046875,4687.7001953125,4686.39990234375,4687.7001953125,20
2026-04-28 03:15:00+00:00,4686.7998046875,4686.7998046875,4686.2001953125,4686.60009765625,13
2026-04-28 03:16:00+00:00,4686.39990234375,4686.60009765625,4685.89990234375,4686.5,32
2026-04-28 03:17:00+00:00,4685.2998046875,4686.10009765625,4685.2998046875,4685.89990234375,14
2026-04-28 03:18:00+00:00,4687.7001953125,4687.7998046875,4685.7998046875,4685.7998046875,26
2026-04-28 03:19:00+00:00,4687.2001953125,4687.7001953125,4687.2001953125,4687.2001953125,13
2026-04-28 03:20:00+00:00,4688.5,4689.2998046875,4687.0,4687.10009765625,49
2026-04-28 03:21:00+00:00,4688.60009765625,4689.2998046875,4688.2998046875,4688.5,33
2026-04-28 03:22:00+00:00,4686.7001953125,4688.7001953125,4686.39990234375,4688.7001953125,35
2026-04-28 03:23:00+00:00,4687.2001953125,4687.2001953125,4686.2001953125,4686.2998046875,17
2026-04-28 03:24:00+00:00,4687.0,4687.5,4686.7998046875,4687.2998046875,13
2026-04-28 03:25:00+00:00,4686.39990234375,4687.2998046875,4686.2998046875,4687.0,43
2026-04-28 03:26:00+00:00,4686.39990234375,4686.7998046875,4684.89990234375,4686.10009765625,41
2026-04-28 03:27:00+00:00,4687.60009765625,4687.60009765625,4686.39990234375,4686.39990234375,15
2026-04-28 03:28:00+00:00,4689.39990234375,4690.10009765625,4686.2998046875,4688.0,218
2026-04-28 03:29:00+00:00,4688.7998046875,4689.5,4688.5,4689.5,18
2026-04-28 03:30:00+00:00,4689.10009765625,4689.2998046875,4687.7001953125,4689.2998046875,36
2026-04-28 03:31:00+00:00,4688.0,4689.2001953125,4687.2998046875,4689.2001953125,48
2026-04-28 03:32:00+00:00,4687.2001953125,4688.7998046875,4687.2001953125,4687.7001953125,44
2026-04-28 03:33:00+00:00,4686.2001953125,4687.2998046875,4686.10009765625,4687.2998046875,34
2026-04-28 03:34:00+00:00,4686.5,4687.0,4685.7001953125,4686.2998046875,44
2026-04-28 03:35:00+00:00,4686.2001953125,4686.7998046875,4685.89990234375,4686.0,20
2026-04-28 03:36:00+00:00,4686.39990234375,4686.7998046875,4685.7998046875,4686.39990234375,16
2026-04-28 03:37:00+00:00,4687.5,4687.5,4685.89990234375,4686.89990234375,21
2026-04-28 03:38:00+00:00,4687.7001953125,4688.0,4687.10009765625,4687.39990234375,19
2026-04-28 03:39:00+00:00,4687.0,4687.60009765625,4686.39990234375,4687.60009765625,16
2026-04-28 03:40:00+00:00,4686.39990234375,4687.2998046875,4686.39990234375,4686.7001953125,15
2026-04-28 03:41:00+00:00,4686.89990234375,4686.89990234375,4686.0,4686.2001953125,15
2026-04-28 03:42:00+00:00,4686.89990234375,4687.89990234375,4686.89990234375,4687.10009765625,21
2026-04-28 03:43:00+00:00,4686.10009765625,4686.7001953125,4685.7998046875,4686.2998046875,10
2026-04-28 03:44:00+00:00,4686.0,4686.39990234375,4685.5,4685.7001953125,15
2026-04-28 03:45:00+00:00,4685.89990234375,4686.2998046875,4685.2998046875,4685.60009765625,32
2026-04-28 03:46:00+00:00,4686.2998046875,4686.2998046875,4685.7001953125,4685.7001953125,5
2026-04-28 03:47:00+00:00,4685.60009765625,4685.89990234375,4684.89990234375,4685.89990234375,48
2026-04-28 03:48:00+00:00,4685.2998046875,4685.7998046875,4685.2001953125,4685.7001953125,14
2026-04-28 03:49:00+00:00,4685.2998046875,4685.5,4685.2998046875,4685.5,5
2026-04-28 03:50:00+00:00,4685.10009765625,4685.60009765625,4684.60009765625,4685.2001953125,48
2026-04-28 03:51:00+00:00,4684.7001953125,4685.39990234375,4684.39990234375,4685.2001953125,14
2026-04-28 03:52:00+00:00,4684.7001953125,4684.7998046875,4684.10009765625,4684.7998046875,20
2026-04-28 03:53:00+00:00,4684.7001953125,4684.7998046875,4684.2998046875,4684.5,23
2026-04-28 03:54:00+00:00,4683.2001953125,4684.60009765625,4683.2001953125,4684.60009765625,89
2026-04-28 03:55:00+00:00,4684.7001953125,4684.7001953125,4683.0,4683.2998046875,47
2026-04-28 03:56:00+00:00,4685.2998046875,4685.39990234375,4684.5,4684.89990234375,49
2026-04-28 03:57:00+00:00,4684.7998046875,4684.7998046875,4684.7998046875,4684.7998046875,1
2026-04-28 03:58:00+00:00,4685.60009765625,4685.60009765625,4684.7998046875,4685.39990234375,20
2026-04-28 04:00:00+00:00,4681.7001953125,4685.10009765625,4681.7001953125,4684.60009765625,83
2026-04-28 04:01:00+00:00,4680.7998046875,4682.0,4680.2998046875,4681.7998046875,96
2026-04-28 04:02:00+00:00,4681.2001953125,4682.7001953125,4680.39990234375,4680.7001953125,108
2026-04-28 04:03:00+00:00,4682.10009765625,4682.2998046875,4681.10009765625,4681.5,26
2026-04-28 04:04:00+00:00,4681.89990234375,4682.2001953125,4681.7001953125,4682.0,25
2026-04-28 04:05:00+00:00,4681.7001953125,4681.7998046875,4680.7001953125,4681.39990234375,33
2026-04-28 04:06:00+00:00,4681.5,4682.0,4680.89990234375,4681.2001953125,26
2026-04-28 04:07:00+00:00,4681.89990234375,4682.0,4681.2998046875,4681.5,22
2026-04-28 04:08:00+00:00,4681.89990234375,4681.89990234375,4681.2998046875,4681.2998046875,5
2026-04-28 04:09:00+00:00,4681.89990234375,4682.60009765625,4681.7001953125,4682.10009765625,30
2026-04-28 04:10:00+00:00,4682.5,4682.5,4681.0,4681.39990234375,83
2026-04-28 04:11:00+00:00,4682.2001953125,4682.5,4680.89990234375,4682.2998046875,101
2026-04-28 04:12:00+00:00,4682.7001953125,4682.7998046875,4681.89990234375,4681.89990234375,18
2026-04-28 04:13:00+00:00,4683.2001953125,4683.2998046875,4682.5,4682.7001953125,21
2026-04-28 04:14:00+00:00,4683.39990234375,4684.0,4682.7998046875,4683.2998046875,42
2026-04-28 04:15:00+00:00,4683.2998046875,4683.2998046875,4682.39990234375,4683.0,33
2026-04-28 04:16:00+00:00,4682.39990234375,4683.2998046875,4682.2998046875,4683.2998046875,15
2026-04-28 04:17:00+00:00,4683.5,4683.5,4682.7001953125,4682.7998046875,11
2026-04-28 04:18:00+00:00,4683.10009765625,4683.10009765625,4682.5,4682.89990234375,11
2026-04-28 04:19:00+00:00,4682.10009765625,4683.0,4682.10009765625,4683.0,18
2026-04-28 04:20:00+00:00,4681.2998046875,4682.0,4680.89990234375,4682.0,47
2026-04-28 04:21:00+00:00,4681.0,4681.60009765625,4680.60009765625,4681.2998046875,45
2026-04-28 04:22:00+00:00,4680.5,4681.2001953125,4680.2001953125,4681.0,47
2026-04-28 04:23:00+00:00,4680.39990234375,4680.7001953125,4679.7001953125,4680.2001953125,86
2026-04-28 04:24:00+00:00,4680.2001953125,4680.60009765625,4680.0,4680.60009765625,20
2026-04-28 04:25:00+00:00,4680.7001953125,4681.10009765625,4680.60009765625,4680.60009765625,16
2026-04-28 04:26:00+00:00,4680.10009765625,4680.7998046875,4680.10009765625,4680.7001953125,15
2026-04-28 04:27:00+00:00,4680.5,4680.5,4680.10009765625,4680.39990234375,13
2026-04-28 04:28:00+00:00,4681.0,4681.2998046875,4680.10009765625,4680.10009765625,17
2026-04-28 04:29:00+00:00,4681.2001953125,4681.60009765625,4681.10009765625,4681.10009765625,10
2026-04-28 04:30:00+00:00,4680.5,4681.2998046875,4680.10009765625,4681.10009765625,60
2026-04-28 04:31:00+00:00,4681.60009765625,4682.2998046875,4680.2001953125,4680.2001953125,92
2026-04-28 04:32:00+00:00,4682.0,4682.39990234375,4681.10009765625,4681.89990234375,39
2026-04-28 04:33:00+00:00,4682.0,4682.89990234375,4682.0,4682.0,31
2026-04-28 04:34:00+00:00,4682.2001953125,4682.39990234375,4681.7001953125,4682.10009765625,22
2026-04-28 04:35:00+00:00,4681.89990234375,4682.7001953125,4681.5,4682.39990234375,51
2026-04-28 04:36:00+00:00,4681.10009765625,4682.39990234375,4680.89990234375,4681.89990234375,25
2026-04-28 04:37:00+00:00,4682.10009765625,4682.5,4681.2998046875,4681.2998046875,55
2026-04-28 04:38:00+00:00,4682.2998046875,4682.2998046875,4681.7001953125,4682.0,7
2026-04-28 04:39:00+00:00,4682.7001953125,4682.7001953125,4682.0,4682.2998046875,20
2026-04-28 04:40:00+00:00,4681.7001953125,4682.2001953125,4681.0,4682.2001953125,31
2026-04-28 04:41:00+00:00,4681.60009765625,4682.39990234375,4681.60009765625,4682.0,9
2026-04-28 04:42:00+00:00,4681.60009765625,4681.89990234375,4681.0,4681.2998046875,14
2026-04-28 04:43:00+00:00,4681.89990234375,4682.2001953125,4681.2001953125,4681.7998046875,16
2026-04-28 04:44:00+00:00,4683.2001953125,4683.5,4681.7001953125,4682.10009765625,84
2026-04-28 04:45:00+00:00,4682.89990234375,4683.60009765625,4682.7001953125,4683.2001953125,33
2026-04-28 04:46:00+00:00,4682.10009765625,4683.0,4682.10009765625,4682.7001953125,25
2026-04-28 04:47:00+00:00,4682.2998046875,4682.89990234375,4682.0,4682.2001953125,50
2026-04-28 04:48:00+00:00,4681.5,4682.39990234375,4681.5,4682.39990234375,9
2026-04-28 04:49:00+00:00,4681.0,4681.7001953125,4681.0,4681.60009765625,22
2026-04-28 04:50:00+00:00,4681.39990234375,4681.39990234375,4680.60009765625,4681.2998046875,26
2026-04-28 04:51:00+00:00,4682.60009765625,4682.60009765625,4681.2001953125,4681.2001953125,18
2026-04-28 04:52:00+00:00,4683.0,4683.60009765625,4682.2998046875,4682.60009765625,26
2026-04-28 04:53:00+00:00,4681.7001953125,4682.89990234375,4681.2001953125,4682.89990234375,17
2026-04-28 04:54:00+00:00,4681.7998046875,4681.7998046875,4681.10009765625,4681.39990234375,14
2026-04-28 04:55:00+00:00,4682.0,4682.39990234375,4681.39990234375,4681.39990234375,15
2026-04-28 04:56:00+00:00,4681.7001953125,4682.39990234375,4681.2998046875,4682.2998046875,12
2026-04-28 04:57:00+00:00,4681.7001953125,4682.0,4681.2998046875,4681.7998046875,20
2026-04-28 04:58:00+00:00,4681.39990234375,4681.7001953125,4681.0,4681.2998046875,8
2026-04-28 04:59:00+00:00,4681.2998046875,4681.2998046875,4681.0,4681.2998046875,10
2026-04-28 05:00:00+00:00,4679.2001953125,4681.5,4677.2998046875,4681.39990234375,189
2026-04-28 05:01:00+00:00,4678.5,4679.39990234375,4677.0,4679.0,92
2026-04-28 05:02:00+00:00,4679.7998046875,4680.39990234375,4678.7998046875,4678.7998046875,70
2026-04-28 05:03:00+00:00,4676.5,4680.0,4675.5,4680.0,167
2026-04-28 05:04:00+00:00,4677.0,4677.7001953125,4676.0,4676.10009765625,75
2026-04-28 05:05:00+00:00,4676.2001953125,4677.2001953125,4675.60009765625,4677.10009765625,41
2026-04-28 05:06:00+00:00,4666.2001953125,4676.5,4661.0,4676.39990234375,1351
2026-04-28 05:07:00+00:00,4666.2998046875,4667.60009765625,4663.7998046875,4666.2001953125,167
2026-04-28 05:08:00+00:00,4667.7001953125,4667.7001953125,4665.0,4665.60009765625,142
2026-04-28 05:09:00+00:00,4667.39990234375,4667.89990234375,4666.5,4667.7001953125,110
2026-04-28 05:10:00+00:00,4668.5,4668.5,4666.5,4667.7998046875,96
2026-04-28 05:11:00+00:00,4665.7001953125,4668.2998046875,4664.5,4667.89990234375,92
2026-04-28 05:12:00+00:00,4664.0,4666.0,4662.7998046875,4665.5,120
2026-04-28 05:13:00+00:00,4665.7998046875,4665.7998046875,4662.39990234375,4663.89990234375,120
2026-04-28 05:14:00+00:00,4666.2001953125,4666.7001953125,4664.39990234375,4664.89990234375,76
2026-04-28 05:15:00+00:00,4665.2998046875,4666.60009765625,4664.7998046875,4665.89990234375,79
2026-04-28 05:16:00+00:00,4665.7998046875,4666.5,4665.5,4665.5,38
2026-04-28 05:17:00+00:00,4666.89990234375,4667.2998046875,4666.0,4666.10009765625,48
2026-04-28 05:18:00+00:00,4667.39990234375,4667.39990234375,4665.2001953125,4667.0,89
2026-04-28 05:19:00+00:00,4668.60009765625,4669.39990234375,4667.2001953125,4667.7001953125,102
2026-04-28 05:20:00+00:00,4671.60009765625,4672.5,4668.7001953125,4668.7001953125,209
2026-04-28 05:21:00+00:00,4671.7001953125,4672.60009765625,4671.2001953125,4671.5,73
2026-04-28 05:22:00+00:00,4672.39990234375,4672.7001953125,4671.7998046875,4671.89990234375,33
2026-04-28 05:23:00+00:00,4672.5,4673.2001953125,4672.0,4672.2998046875,34
2026-04-28 05:24:00+00:00,4672.7998046875,4673.0,4670.7998046875,4672.10009765625,116
2026-04-28 05:25:00+00:00,4671.0,4672.89990234375,4670.60009765625,4672.2998046875,52
2026-04-28 05:26:00+00:00,4672.0,4672.0,4670.60009765625,4670.89990234375,47
2026-04-28 05:27:00+00:00,4671.7998046875,4672.39990234375,4671.2001953125,4672.39990234375,21
2026-04-28 05:28:00+00:00,4672.60009765625,4673.0,4671.39990234375,4671.5,48
2026-04-28 05:29:00+00:00,4672.2001953125,4672.60009765625,4671.7001953125,4672.10009765625,19
2026-04-28 05:30:00+00:00,4661.2998046875,4672.2001953125,4656.60009765625,4672.2001953125,699
2026-04-28 05:31:00+00:00,4660.7001953125,4664.2998046875,4659.0,4661.2001953125,239
2026-04-28 05:32:00+00:00,4663.60009765625,4664.7001953125,4660.0,4661.60009765625,108
2026-04-28 05:33:00+00:00,4663.10009765625,4664.2998046875,4662.60009765625,4663.0,56
2026-04-28 05:34:00+00:00,4658.2001953125,4662.89990234375,4656.7001953125,4662.0,130
2026-04-28 05:35:00+00:00,4655.7001953125,4658.5,4654.0,4657.5,278
2026-04-28 05:36:00+00:00,4653.0,4655.2001953125,4651.7998046875,4655.2001953125,275
2026-04-28 05:37:00+00:00,4653.7998046875,4653.89990234375,4651.39990234375,4653.2001953125,187
2026-04-28 05:38:00+00:00,4651.5,4655.2001953125,4651.10009765625,4653.7998046875,191
2026-04-28 05:39:00+00:00,4651.7998046875,4655.10009765625,4651.60009765625,4652.0,167
2026-04-28 05:40:00+00:00,4646.39990234375,4651.60009765625,4641.2998046875,4651.60009765625,859
2026-04-28 05:41:00+00:00,4644.0,4647.0,4643.10009765625,4646.60009765625,158
2026-04-28 05:42:00+00:00,4644.10009765625,4644.89990234375,4642.2998046875,4644.10009765625,105
2026-04-28 05:43:00+00:00,4642.5,4644.10009765625,4641.39990234375,4643.89990234375,245
2026-04-28 05:44:00+00:00,4638.7998046875,4643.2998046875,4638.60009765625,4641.89990234375,356
2026-04-28 05:45:00+00:00,4638.2998046875,4643.2998046875,4638.0,4638.89990234375,291
2026-04-28 05:46:00+00:00,4641.39990234375,4642.5,4638.10009765625,4638.7998046875,143
2026-04-28 05:47:00+00:00,4642.5,4644.7001953125,4640.60009765625,4641.39990234375,187
2026-04-28 05:48:00+00:00,4642.5,4644.39990234375,4641.7998046875,4642.39990234375,106
2026-04-28 05:49:00+00:00,4641.89990234375,4642.10009765625,4640.5,4642.10009765625,48
2026-04-28 05:50:00+00:00,4641.39990234375,4645.10009765625,4640.89990234375,4642.2998046875,110
2026-04-28 05:51:00+00:00,4643.10009765625,4644.0,4640.7001953125,4641.89990234375,76
2026-04-28 05:52:00+00:00,4643.2998046875,4643.60009765625,4641.0,4643.2001953125,94
2026-04-28 05:53:00+00:00,4644.5,4644.7001953125,4643.10009765625,4643.10009765625,69
2026-04-28 05:54:00+00:00,4646.0,4646.2998046875,4643.2001953125,4644.0,187
2026-04-28 05:55:00+00:00,4646.60009765625,4648.2001953125,4645.7998046875,4646.39990234375,204
2026-04-28 05:56:00+00:00,4647.7001953125,4648.60009765625,4646.89990234375,4647.10009765625,77
2026-04-28 05:57:00+00:00,4647.60009765625,4648.39990234375,4646.0,4647.7001953125,77
2026-04-28 05:58:00+00:00,4647.89990234375,4648.10009765625,4646.0,4647.89990234375,42
2026-04-28 05:59:00+00:00,4646.60009765625,4648.0,4646.0,4648.0,44
2026-04-28 06:00:00+00:00,4643.2001953125,4646.10009765625,4642.7001953125,4645.89990234375,268
2026-04-28 06:01:00+00:00,4640.10009765625,4645.39990234375,4639.2998046875,4643.2998046875,275
2026-04-28 06:02:00+00:00,4642.89990234375,4644.10009765625,4640.0,4640.10009765625,138
2026-04-28 06:03:00+00:00,4644.0,4644.89990234375,4642.5,4642.7998046875,52
2026-04-28 06:04:00+00:00,4648.10009765625,4648.10009765625,4643.89990234375,4644.2998046875,85
2026-04-28 06:05:00+00:00,4651.7998046875,4651.7998046875,4648.0,4648.0,132
2026-04-28 06:06:00+00:00,4653.2001953125,4653.7001953125,4650.89990234375,4651.5,153
2026-04-28 06:07:00+00:00,4654.0,4654.39990234375,4652.89990234375,4653.0,64
2026-04-28 06:08:00+00:00,4655.7001953125,4656.89990234375,4653.2998046875,4654.0,163
2026-04-28 06:09:00+00:00,4653.89990234375,4656.10009765625,4653.7998046875,4655.7998046875,70
2026-04-28 06:10:00+00:00,4653.60009765625,4656.10009765625,4651.7001953125,4654.0,173
2026-04-28 06:11:00+00:00,4653.39990234375,4654.5,4652.2998046875,4653.7998046875,49
2026-04-28 06:12:00+00:00,4653.60009765625,4654.2998046875,4653.10009765625,4653.89990234375,42
2026-04-28 06:13:00+00:00,4652.2998046875,4653.7001953125,4652.0,4653.7001953125,68
2026-04-28 06:14:00+00:00,4654.7998046875,4655.39990234375,4651.89990234375,4652.0,56
2026-04-28 06:15:00+00:00,4651.2998046875,4655.10009765625,4651.2998046875,4655.10009765625,39
2026-04-28 06:16:00+00:00,4651.60009765625,4652.89990234375,4650.7998046875,4650.7998046875,38
2026-04-28 06:17:00+00:00,4649.7001953125,4651.39990234375,4649.60009765625,4651.39990234375,42
2026-04-28 06:18:00+00:00,4649.10009765625,4650.10009765625,4647.0,4650.10009765625,118
2026-04-28 06:19:00+00:00,4648.0,4650.39990234375,4647.7001953125,4649.2001953125,46
2026-04-28 06:20:00+00:00,4645.7998046875,4647.7998046875,4645.7998046875,4647.7001953125,77
2026-04-28 06:21:00+00:00,4645.60009765625,4646.2998046875,4644.2001953125,4646.10009765625,57
2026-04-28 06:22:00+00:00,4640.60009765625,4645.89990234375,4640.10009765625,4645.89990234375,189
2026-04-28 06:23:00+00:00,4638.89990234375,4641.7001953125,4636.5,4640.7001953125,340
2026-04-28 06:24:00+00:00,4639.7001953125,4641.0,4638.0,4638.7001953125,143
2026-04-28 06:25:00+00:00,4639.7998046875,4640.10009765625,4637.60009765625,4639.5,107
2026-04-28 06:26:00+00:00,4641.0,4641.10009765625,4638.5,4639.2998046875,78
2026-04-28 06:27:00+00:00,4644.2998046875,4645.10009765625,4640.7001953125,4641.10009765625,181
2026-04-28 06:28:00+00:00,4646.0,4646.2001953125,4644.10009765625,4644.39990234375,72
2026-04-28 06:29:00+00:00,4645.0,4646.2001953125,4644.2998046875,4646.0,81
2026-04-28 06:30:00+00:00,4647.10009765625,4647.7998046875,4645.0,4645.0,79
2026-04-28 06:31:00+00:00,4646.7998046875,4648.0,4646.2001953125,4647.10009765625,73
2026-04-28 06:32:00+00:00,4646.60009765625,4647.2001953125,4645.10009765625,4646.0,70
2026-04-28 06:33:00+00:00,4645.7001953125,4648.2998046875,4645.2998046875,4646.7998046875,62
2026-04-28 06:34:00+00:00,4643.39990234375,4645.7001953125,4640.2001953125,4645.10009765625,315
2026-04-28 06:35:00+00:00,4641.60009765625,4643.2998046875,4640.89990234375,4643.2998046875,81
2026-04-28 06:36:00+00:00,4640.39990234375,4643.0,4639.0,4642.0,258
2026-04-28 06:37:00+00:00,4642.0,4643.10009765625,4640.2998046875,4640.2998046875,45
2026-04-28 06:38:00+00:00,4642.39990234375,4643.7001953125,4641.10009765625,4641.5,78
